INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222019729,2647,,THREATS TO DO BODILY HARM,E18, ,0,21-03-2022 12:40,2022,3,Monday,12,,REDDY AVE,42.26205732,-71.11145585,"(42.262057321723596, -71.11145584833879)"
222019726,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,21-03-2022 13:37,2022,3,Monday,13,,"EXETER ST & NEWBURY ST
BOSTON  MA 02116
UNITED STA",42.35030995,-71.07991,"(42.35030995418958, -71.0799100031547)"
222019725,3201,,PROPERTY - LOST/ MISSING,E18, ,0,21-03-2022 14:03,2022,3,Monday,14,,ANNAFRAN ST,42.27314233,-71.11067921,"(42.273142327446976, -71.11067921339075)"
222019724,3201,,PROPERTY - LOST/ MISSING,B2, ,0,26-02-2022 00:00,2022,2,Saturday,0,,HOWARD ST,42.3277897,-71.0741887,"(42.327789696054765, -71.07418869652922)"
222019722,3115,,INVESTIGATE PERSON,C6, ,0,21-03-2022 13:12,2022,3,Monday,13,,E BROADWAY,42.33557815,-71.03867318,"(42.335578153654545, -71.03867317502991)"
222019721,3501,,MISSING PERSON,C11, ,0,21-03-2022 08:30,2022,3,Monday,8,,IOWA ST,42.30044414,-71.0676802,"(42.30044414470846, -71.06768019731898)"
222019720,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,21-03-2022 12:55,2022,3,Monday,12,,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.3540484358286, -71.0463902285745)"
222019719,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,18-03-2022 00:00,2022,3,Friday,0,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222019715,2914,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,A7,28,0,18-03-2022 13:00,2022,3,Friday,13,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222019714,3207,,PROPERTY - FOUND,C6,200,0,20-03-2022 16:00,2022,3,Sunday,16,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222019713,3207,,PROPERTY - FOUND,C6,200,0,20-03-2022 16:00,2022,3,Sunday,16,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222019712,3201,,PROPERTY - LOST/ MISSING,C6,200,0,21-03-2022 09:00,2022,3,Monday,9,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222019711,1402,,VANDALISM,D4,167,0,17-03-2022 18:30,2022,3,Thursday,18,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222019710,619,,LARCENY ALL OTHERS,D14,778,0,18-03-2022 00:00,2022,3,Friday,0,,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600030506, -71.15049849975023)"
222019709,1402,,VANDALISM,C11, ,0,21-03-2022 12:21,2022,3,Monday,12,,CORONA ST,42.30146198,-71.0689596,"(42.30146197790324, -71.06895960458517)"
222019708,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,, ,0,21-03-2022 00:00,2022,3,Monday,0,,WAYNE STREET,0,0,"(0, 0)"
222019707,3007,,SUDDEN DEATH,A7, ,0,21-03-2022 11:41,2022,3,Monday,11,,E EAGLE ST,42.38133607,-71.02924074,"(42.38133606850212, -71.0292407377411)"
222019706,619,,LARCENY ALL OTHERS,E18, ,0,21-03-2022 12:31,2022,3,Monday,12,,RIVER ST,42.25602841,-71.12190725,"(42.25602840981419, -71.12190725063012)"
222019705,3115,,INVESTIGATE PERSON,D14,778,0,21-03-2022 12:53,2022,3,Monday,12,,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600030506, -71.15049849975023)"
222019704,617,,LARCENY THEFT FROM BUILDING,D14, ,0,21-03-2022 12:19,2022,3,Monday,12,,WADSWORTH ST,42.35502953,-71.12589424,"(42.355029531185316, -71.1258942418087)"
222019703,3115,,INVESTIGATE PERSON,A15, ,0,21-03-2022 11:00,2022,3,Monday,11,,ADAMS ST,42.37459071,-71.059786,"(42.37459070883355, -71.05978599590424)"
222019702,423,,ASSAULT - AGGRAVATED,C6, ,0,20-03-2022 17:45,2022,3,Sunday,17,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222019700,3410,,TOWED MOTOR VEHICLE,C11, ,0,21-03-2022 12:07,2022,3,Monday,12,,VICTORY RD,42.2959722,-71.05368802,"(42.29597219522849, -71.05368802044262)"
222019699,2647,,THREATS TO DO BODILY HARM,C11, ,0,21-03-2022 12:39,2022,3,Monday,12,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222019698,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,21-03-2022 12:23,2022,3,Monday,12,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222019697,3006,,SICK/INJURED/MEDICAL - PERSON,C11,388,0,21-03-2022 11:30,2022,3,Monday,11,,HUTCHINSON ST,42.27890639,-71.06403908,"(42.278906394840845, -71.06403907547731)"
222019695,3115,,INVESTIGATE PERSON,A7, ,0,21-03-2022 11:40,2022,3,Monday,11,,BORDER STREET,0,0,"(0, 0)"
222019694,3501,,MISSING PERSON,B2, ,0,19-03-2022 08:30,2022,3,Saturday,8,,HARTFORD ST,42.3145501,-71.07310591,"(42.31455009614705, -71.07310591375052)"
222019693,3115,,INVESTIGATE PERSON,E13, ,0,21-03-2022 11:26,2022,3,Monday,11,,CHILCOTT PL,42.3132602,-71.09966273,"(42.313260204519175, -71.09966273099576)"
222019692,613,,LARCENY SHOPLIFTING,D4, ,0,21-03-2022 11:40,2022,3,Monday,11,,BOYLSTON ST,42.34862382,-71.08277637,"(42.348623815554966, -71.08277637086411)"
222019691,2905,,VAL - VIOLATION OF AUTO LAW,E13, ,0,21-03-2022 10:22,2022,3,Monday,10,,"CENTRE ST & LAMARTINE ST
JAMAICA PLAIN  MA 02130
U",42.322815,-71.100574,"(42.32281500394458, -71.10057399848051)"
222019690,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E5, ,0,21-03-2022 11:08,2022,3,Monday,11,,HILBURN ST,42.27781735,-71.12640297,"(42.27781734650075, -71.12640296747195)"
222019689,613,,LARCENY SHOPLIFTING,A15, ,0,21-03-2022 11:29,2022,3,Monday,11,,AUSTIN ST,42.37537093,-71.06468508,"(42.37537093023556, -71.06468508467015)"
222019688,3115,,INVESTIGATE PERSON,D4, ,0,21-03-2022 11:29,2022,3,Monday,11,,WASHINGTON ST,42.34148578,-71.06920852,"(42.34148577810547, -71.06920851582105)"
222019687,3201,,PROPERTY - LOST/ MISSING,E5,691,0,19-03-2022 13:00,2022,3,Saturday,13,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222019685,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,18-03-2022 11:00,2022,3,Friday,11,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222019683,1402,,VANDALISM,A15, ,0,19-03-2022 18:00,2022,3,Saturday,18,,MAIN ST,42.37637109,-71.06557375,"(42.37637108868749, -71.06557375371625)"
222019682,3205,,M/V PLATES - LOST,C11, ,0,21-03-2022 11:16,2022,3,Monday,11,,CENTRE ST,42.29506405,-71.05672533,"(42.295064046246765, -71.05672532644198)"
222019681,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,21-03-2022 11:15,2022,3,Monday,11,,"ATKINSON ST & SOUTHAMPTON ST
ROXBURY  MA 02118
UNI",42.33189796,-71.06908204,"(42.33189795778704, -71.06908204191207)"
222019680,801,,ASSAULT - SIMPLE,C6, ,0,21-03-2022 10:37,2022,3,Monday,10,,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553800747192, -71.06579591901075)"
222019679,1107,,FRAUD - IMPERSONATION,A7,28,0,18-03-2022 12:00,2022,3,Friday,12,,PARIS ST,42.37081805,-71.03929078,"(42.3708180467024, -71.03929078135145)"
222019677,1831,,SICK ASSIST,A1,92,0,21-03-2022 10:23,2022,3,Monday,10,,COURT ST,42.35892279,-71.05835354,"(42.35892278751083, -71.0583535444055)"
222019675,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,0,13-03-2022 00:00,2022,3,Sunday,0,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222019673,613,,LARCENY SHOPLIFTING,A7, ,0,21-03-2022 09:08,2022,3,Monday,9,,BORDER ST,42.37620267,-71.03979926,"(42.37620266818903, -71.03979926160173)"
222019672,3001,,DEATH INVESTIGATION,A1, ,0,21-03-2022 10:05,2022,3,Monday,10,,ENDICOTT ST,42.36484926,-71.05736028,"(42.36484926206193, -71.05736027746894)"
222019671,3410,,TOWED MOTOR VEHICLE,D14,790,0,21-03-2022 10:00,2022,3,Monday,10,,STRATHMORE RD,42.33777155,-71.14740953,"(42.33777154608797, -71.14740953194145)"
222019670,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,574,0,18-03-2022 08:00,2022,3,Friday,8,,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971856767274, -71.10429431787648)"
222019667,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,21-03-2022 08:49,2022,3,Monday,8,,STRATTON ST,42.29017432,-71.08808525,"(42.29017432140568, -71.08808524853369)"
222019666,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D14, ,0,21-03-2022 09:22,2022,3,Monday,9,,PENNIMAN RD,42.3555124,-71.13653726,"(42.35551240476799, -71.13653725978357)"
222019665,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,21-03-2022 01:38,2022,3,Monday,1,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222019663,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,20-03-2022 18:30,2022,3,Sunday,18,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222019662,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,20-03-2022 20:00,2022,3,Sunday,20,,EDGEWOOD ST,42.31845834,-71.08032338,"(42.318458343155115, -71.08032337621198)"
222019661,3410,,TOWED MOTOR VEHICLE,B3, ,0,21-03-2022 09:14,2022,3,Monday,9,,RIVER ST,42.27158947,-71.07752678,"(42.27158947389142, -71.07752678401694)"
222019660,3410,,TOWED MOTOR VEHICLE,A15, ,0,21-03-2022 08:29,2022,3,Monday,8,,MONUMENT AVE,42.37490831,-71.06171012,"(42.37490831477063, -71.0617101230599)"
222019659,1402,,VANDALISM,A1, ,0,21-03-2022 08:53,2022,3,Monday,8,,WASHINGTON ST,42.35724324,-71.05849672,"(42.35724324185108, -71.058496716531)"
222019658,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,21-03-2022 09:02,2022,3,Monday,9,,"BOURNESIDE ST & PARK ST
DORCHESTER  MA 02124
UNITE",42.29798399,-71.06284103,"(42.297983993879605, -71.06284103025767)"
222019657,540,,BURGLARY - COMMERICAL,D4, ,0,21-03-2022 06:28,2022,3,Monday,6,,HUNTINGTON AVE,42.3420185,-71.08566213,"(42.34201849799732, -71.08566212663452)"
222019656,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,21-03-2022 08:22,2022,3,Monday,8,,E FIRST ST,42.33803293,-71.0420329,"(42.338032932557056, -71.04203289910696)"
222019655,1402,,VANDALISM,C11,250,0,19-03-2022 20:00,2022,3,Saturday,20,,NAPIER PARK,42.31138926,-71.05220544,"(42.31138925695875, -71.05220544459992)"
222019654,1831,,SICK ASSIST,A7,27,0,21-03-2022 08:39,2022,3,Monday,8,,MAVERICK SQ,42.3695809,-71.03931443,"(42.36958090498956, -71.03931443482647)"
222019653,3301,,VERBAL DISPUTE,C11, ,0,21-03-2022 07:43,2022,3,Monday,7,,SPEEDWELL ST,42.30406722,-71.06760042,"(42.30406721686813, -71.06760041641915)"
222019652,3501,,MISSING PERSON,C11,355,0,19-03-2022 16:00,2022,3,Saturday,16,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222019651,3410,,TOWED MOTOR VEHICLE,C6, ,0,21-03-2022 08:13,2022,3,Monday,8,,W FOURTH ST,42.33660237,-71.04935735,"(42.336602372769164, -71.04935734662847)"
222019650,3115,,INVESTIGATE PERSON,E18, ,0,21-03-2022 07:35,2022,3,Monday,7,,WHARTON CT,42.25114037,-71.14229922,"(42.25114036596927, -71.1422992249418)"
222019648,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A15, ,0,21-03-2022 07:40,2022,3,Monday,7,,NEW RUTHERFORD AVE,42.37548425,-71.06872766,"(42.37548425241638, -71.0687276624078)"
222019647,1402,,VANDALISM,B2, ,0,21-03-2022 08:05,2022,3,Monday,8,,ELM HILL AVE,42.31052866,-71.08671835,"(42.310528662092466, -71.08671835222847)"
222019645,3410,,TOWED MOTOR VEHICLE,B2, ,0,21-03-2022 07:52,2022,3,Monday,7,,PARKER ST,42.33138384,-71.09734804,"(42.33138383718933, -71.09734803983105)"
222019644,3115,,INVESTIGATE PERSON,E13, ,0,21-03-2022 08:09,2022,3,Monday,8,,S HUNTINGTON AVE,42.32639844,-71.11152626,"(42.32639844264636, -71.11152626308467)"
222019642,801,,ASSAULT - SIMPLE,E5, ,0,21-03-2022 07:47,2022,3,Monday,7,,GEORGETOWNE DR,42.25563199,-71.14339195,"(42.25563198922698, -71.1433919512933)"
222019641,3001,,DEATH INVESTIGATION,B3, ,0,21-03-2022 07:59,2022,3,Monday,7,,MAMELON CIR,42.27079016,-71.08965581,"(42.270790161877294, -71.08965581072214)"
222019639,3115,,INVESTIGATE PERSON,B2, ,0,21-03-2022 07:34,2022,3,Monday,7,,WAVERLY ST,42.32037671,-71.07903447,"(42.32037671039494, -71.07903446612556)"
222019636,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,B3, ,0,21-03-2022 07:35,2022,3,Monday,7,,"NORFOLK ST & BABSON ST
MATTAPAN  MA 02126
UNITED S",42.27647601,-71.09256905,"(42.27647600806383, -71.0925690522971)"
222019635,3803,,M/V ACCIDENT - PERSONAL INJURY,A7, ,0,21-03-2022 06:37,2022,3,Monday,6,,"FALCON ST & PUTNAM ST
EAST BOSTON  MA 02128
UNITED",42.38196599,-71.03342298,"(42.38196598989734, -71.03342298084831)"
222019634,530,,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,D4,167,0,19-03-2022 04:05,2022,3,Saturday,4,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222019633,3410,,TOWED MOTOR VEHICLE,A7,824,0,21-03-2022 05:53,2022,3,Monday,5,,LEXINGTON ST,42.37987589,-71.03171809,"(42.37987588594326, -71.03171808789692)"
222019632,2610,,TRESPASSING,B2, ,0,21-03-2022 06:05,2022,3,Monday,6,,DUDLEY ST,42.31917223,-71.07026435,"(42.319172228921005, -71.07026434623484)"
222019631,1831,,SICK ASSIST,A1, ,0,21-03-2022 04:45,2022,3,Monday,4,,BOWDOIN ST,42.36038173,-71.06285768,"(42.36038172517122, -71.06285768482353)"
222019629,3115,,INVESTIGATE PERSON,C11, ,0,21-03-2022 03:50,2022,3,Monday,3,,VAUGHAN AVE,42.30626249,-71.07633157,"(42.3062624895759, -71.07633156648912)"
222019624,3301,,VERBAL DISPUTE,B2, ,0,21-03-2022 00:05,2022,3,Monday,0,,ELDER ST,42.32022882,-71.06307063,"(42.32022881687084, -71.06307062900677)"
222019622,423,,ASSAULT - AGGRAVATED,B3, ,1,21-03-2022 02:18,2022,3,Monday,2,,STANDARD ST,42.27661501,-71.08029831,"(42.276615007051475, -71.08029831171805)"
222019621,3115,,INVESTIGATE PERSON,E13, ,0,21-03-2022 01:36,2022,3,Monday,1,,HEATH ST,42.32610077,-71.10433335,"(42.32610077210885, -71.10433335099735)"
222019620,3114,,INVESTIGATE PROPERTY,E18, ,1,21-03-2022 01:37,2022,3,Monday,1,,BLAKE ST,42.26739249,-71.10609586,"(42.267392494058, -71.10609585976854)"
222019619,3410,,TOWED MOTOR VEHICLE,B3, ,0,20-03-2022 21:53,2022,3,Sunday,21,,HARLEM ST,42.30021684,-71.0809794,"(42.3002168413442, -71.08097940099773)"
222019616,3115,,INVESTIGATE PERSON,A7, ,0,21-03-2022 01:35,2022,3,Monday,1,,COLERIDGE ST,42.38068627,-71.01513242,"(42.38068627371562, -71.01513242425845)"
222019613,3006,,SICK/INJURED/MEDICAL - PERSON,E5, ,0,21-03-2022 00:40,2022,3,Monday,0,,ORANGE ST,42.28257248,-71.13834083,"(42.28257247833827, -71.13834083026174)"
222019612,3503,,MISSING PERSON - NOT REPORTED - LOCATED,C6, ,0,21-03-2022 01:03,2022,3,Monday,1,,SEAPORT BLVD,42.35265112,-71.04757739,"(42.352651120907076, -71.04757739449768)"
222019611,3501,,MISSING PERSON,C6, ,0,21-03-2022 00:38,2022,3,Monday,0,,NORTH POINT DR,42.32008642,-71.04121517,"(42.320086416281576, -71.04121517344872)"
222019609,3114,,INVESTIGATE PROPERTY,C11, ,0,20-03-2022 23:55,2022,3,Sunday,23,,DAKOTA ST,42.29938509,-71.06978865,"(42.29938509169376, -71.06978865226948)"
222019608,1402,,VANDALISM,A1, ,0,21-03-2022 00:30,2022,3,Monday,0,,BEACH ST,42.35125902,-71.06009371,"(42.35125901558118, -71.06009370518534)"
222019607,2905,,VAL - VIOLATION OF AUTO LAW,D4, ,0,21-03-2022 00:00,2022,3,Monday,0,,"MASSACHUSETTS AVE & HARRISON AVE
BOSTON  MA 02118
",42.33490996,-71.07517005,"(42.334909956083834, -71.07517004893332)"
222019605,3106,,PROPERTY - ACCIDENTAL DAMAGE,D14,803,0,21-03-2022 01:20,2022,3,Monday,1,,PENNIMAN RD,42.3555124,-71.13653726,"(42.35551240476799, -71.13653725978357)"
222019604,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,20-03-2022 23:54,2022,3,Sunday,23,,"MELNEA CASS BLVD & TREMONT ST
ROXBURY  MA 02120
UN",42.33538899,-71.08757701,"(42.33538898669193, -71.08757700965556)"
222019603,3115,,INVESTIGATE PERSON,A7,23,0,20-03-2022 22:50,2022,3,Sunday,22,,PRINCETON ST,42.37765999,-71.03560198,"(42.37765999473733, -71.03560198037273)"
222019602,3018,,SICK/INJURED/MEDICAL - POLICE,C6, ,0,20-03-2022 00:00,2022,3,Sunday,0,,P ST & E BROADWAY,42.33577099,-71.02717904,"(42.33577098885166, -71.02717904117442)"
222019599,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,601,0,20-03-2022 22:01,2022,3,Sunday,22,,"TREMONT ST & PARKER ST
BOSTON  MA 02120
UNITED STA",42.33180002,-71.09714001,"(42.33180002453435, -71.09714000784146)"
222019597,3410,,TOWED MOTOR VEHICLE,A1,113,0,20-03-2022 21:09,2022,3,Sunday,21,,"SUMMER ST & LINCOLN ST
BOSTON  MA 02110
UNITED STA",42.35351996,-71.05779999,"(42.35351996275992, -71.0577999882357)"
222019595,3115,,INVESTIGATE PERSON,B3, ,0,20-03-2022 21:03,2022,3,Sunday,21,,CLEARWATER DR,42.27532003,-71.07539004,"(42.27532003486667, -71.07539003873869)"
222019594,801,,ASSAULT - SIMPLE,A1,93,0,20-03-2022 22:36,2022,3,Sunday,22,,UNION ST,42.36068787,-71.05687293,"(42.36068786991018, -71.05687293370812)"
222019593,3115,,INVESTIGATE PERSON,E5, ,0,20-03-2022 20:24,2022,3,Sunday,20,,PINEHURST ST,42.28518899,-71.13428468,"(42.285188990203544, -71.13428468128454)"
222019591,1831,,SICK ASSIST,A15, ,0,20-03-2022 21:45,2022,3,Sunday,21,,PERKINS ST,42.3842616,-71.07859979,"(42.38426160029095, -71.0785997851702)"
222019590,3115,,INVESTIGATE PERSON,A1, ,0,20-03-2022 19:52,2022,3,Sunday,19,,MAPLE PL,42.34813272,-71.06331199,"(42.34813272258115, -71.06331199240331)"
222019588,3001,,DEATH INVESTIGATION,B3, ,0,20-03-2022 19:00,2022,3,Sunday,19,,ALMONT ST,42.2780468,-71.09823908,"(42.27804679609312, -71.09823908197923)"
222019585,423,,ASSAULT - AGGRAVATED,B3, ,1,20-03-2022 21:34,2022,3,Sunday,21,,MCLELLAN ST,42.29946189,-71.08360148,"(42.29946189430733, -71.08360148305883)"
222019584,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4, ,0,20-03-2022 21:52,2022,3,Sunday,21,,WASHINGTON ST,42.33675015,-71.07662788,"(42.33675015422942, -71.07662787936337)"
222019583,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,20-03-2022 20:23,2022,3,Sunday,20,,MORTON ST,42.27529345,-71.07271267,"(42.275293452250665, -71.07271267416004)"
222019581,1831,,SICK ASSIST,E13, ,0,20-03-2022 21:03,2022,3,Sunday,21,,"WASHINGTON ST & ATHERTON ST
JAMAICA PLAIN  MA 0211",42.315652,-71.09843496,"(42.31565199648939, -71.09843496482041)"
222019580,3301,,VERBAL DISPUTE,C6, ,0,20-03-2022 21:09,2022,3,Sunday,21,,E FOURTH ST,42.33488926,-71.02817379,"(42.33488926174046, -71.02817379416395)"
222019578,1831,,SICK ASSIST,D4, ,0,20-03-2022 21:12,2022,3,Sunday,21,,HARRISON AVE,42.33555954,-71.07436364,"(42.335559540812085, -71.07436363774369)"
222019576,3410,,TOWED MOTOR VEHICLE,C6, ,0,20-03-2022 17:36,2022,3,Sunday,17,,W THIRD ST,42.33665636,-71.04538535,"(42.33665635559119, -71.04538534801203)"
222019574,2101,,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,C11, ,0,20-03-2022 20:23,2022,3,Sunday,20,,GENEVA AVE & DAKOTA ST,42.30031996,-71.06624999,"(42.30031996231696, -71.06624999465836)"
222019572,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,20-03-2022 20:30,2022,3,Sunday,20,,BLUE HILL AVENUE,0,0,"(0, 0)"
222019571,3301,,VERBAL DISPUTE,E5, ,0,20-03-2022 20:40,2022,3,Sunday,20,,MARGARETTA DR,42.25577653,-71.14547503,"(42.25577652974294, -71.14547503383477)"
222019570,1831,,SICK ASSIST,E13, ,0,20-03-2022 20:17,2022,3,Sunday,20,,HYDE PARK AVE,42.29697912,-71.11561599,"(42.29697912496366, -71.11561599215624)"
222019569,3304,,NOISY PARTY/RADIO-NO ARREST,B2, ,0,20-03-2022 20:12,2022,3,Sunday,20,,"PIERPONT RD & GLEN LN
DORCHESTER  MA 02121
UNITED ",42.30603096,-71.09507399,"(42.306030963558335, -71.09507398750284)"
222019568,3114,,INVESTIGATE PROPERTY,D4, ,0,20-03-2022 08:30,2022,3,Sunday,8,,TREMONT ST,42.33640891,-71.08565039,"(42.33640891224333, -71.0856503922073)"
222019566,3114,,INVESTIGATE PROPERTY,B2, ,0,20-03-2022 20:35,2022,3,Sunday,20,,"DALE ST & REGENT ST
ROXBURY  MA 02119
UNITED STATE",42.32234903,-71.08833105,"(42.3223490275293, -71.08833104588503)"
222019564,3115,,INVESTIGATE PERSON,A1,119,0,20-03-2022 20:05,2022,3,Sunday,20,,TREMONT ST,42.35540738,-71.06312433,"(42.355407375169605, -71.06312432552214)"
222019562,3001,,DEATH INVESTIGATION,B2, ,0,20-03-2022 20:21,2022,3,Sunday,20,,ARION ST,42.31623975,-71.0669515,"(42.31623974816479, -71.06695149828681)"
222019561,3410,,TOWED MOTOR VEHICLE,E13, ,0,20-03-2022 19:57,2022,3,Sunday,19,,"WALK HILL ST & AMERICAN LEGION HWY
ROSLINDALE  MA ",42.287735,-71.10679698,"(42.28773499660042, -71.1067969832476)"
222019560,3801,,M/V ACCIDENT - OTHER,B2, ,0,20-03-2022 19:13,2022,3,Sunday,19,,"DUDLEY ST & CLIFTON ST
DORCHESTER  MA 02125
UNITED",42.31868599,-71.06897995,"(42.31868599306638, -71.0689799457378)"
222019559,613,,LARCENY SHOPLIFTING,E5,550,0,20-03-2022 19:38,2022,3,Sunday,19,,WASHINGTON ST,42.27581799,-71.13991259,"(42.275817991609685, -71.13991259250876)"
222019558,1831,,SICK ASSIST,E18, ,0,20-03-2022 20:19,2022,3,Sunday,20,,KNIGHT ST,42.24563351,-71.13329369,"(42.24563350756179, -71.13329369022853)"
222019554,1402,,VANDALISM,E18, ,0,20-03-2022 16:24,2022,3,Sunday,16,,SUNNYSIDE ST,42.25137716,-71.13295048,"(42.251377160108966, -71.13295048135396)"
222019553,3501,,MISSING PERSON,B2, ,0,20-03-2022 11:00,2022,3,Sunday,11,,WHITTIER ST,42.33380238,-71.08880867,"(42.33380237768219, -71.08880867211724)"
222019552,613,,LARCENY SHOPLIFTING,E5, ,0,20-03-2022 19:38,2022,3,Sunday,19,,VFW PKWY,42.28059505,-71.17091524,"(42.28059504625117, -71.17091524033172)"
222019551,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,20-03-2022 19:31,2022,3,Sunday,19,,COLUMBIA RD,42.30889362,-71.07410474,"(42.30889361672491, -71.074104735197)"
222019550,3501,,MISSING PERSON,A1,77,0,20-03-2022 20:03,2022,3,Sunday,20,,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.361838566564714, -71.05976489094158)"
222019549,3410,,TOWED MOTOR VEHICLE,A1, ,0,20-03-2022 17:18,2022,3,Sunday,17,,HANOVER ST,42.36379365,-71.05447076,"(42.36379364845802, -71.05447076168957)"
222019548,2907,,VAL - OPERATING AFTER REV/SUSP.,C11,337,0,20-03-2022 00:00,2022,3,Sunday,0,,COLUMBIA RD,42.30645148,-71.07730382,"(42.30645148272501, -71.07730382339871)"
222019546,3501,,MISSING PERSON,C11,355,0,20-03-2022 19:30,2022,3,Sunday,19,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222019545,1402,,VANDALISM,C6, ,0,20-03-2022 19:08,2022,3,Sunday,19,,MOUNT VERNON ST,42.31779354,-71.04210959,"(42.3177935424631, -71.0421095881752)"
222019544,3501,,MISSING PERSON,E13, ,0,20-03-2022 17:51,2022,3,Sunday,17,,ERNST ST,42.31832089,-71.0993481,"(42.31832089132438, -71.09934809871146)"
222019543,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,C6, ,0,20-03-2022 19:10,2022,3,Sunday,19,,E FOURTH ST,42.33455851,-71.04461054,"(42.33455851392444, -71.0446105358374)"
222019542,3501,,MISSING PERSON,B3,465,0,20-03-2022 19:15,2022,3,Sunday,19,,BLUE HILL AVENUE,0,0,"(0, 0)"
222019541,423,,ASSAULT - AGGRAVATED,D4, ,0,20-03-2022 19:05,2022,3,Sunday,19,,BOYLSTON STREET,0,0,"(0, 0)"
222019540,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,20-03-2022 19:07,2022,3,Sunday,19,,NORFOLK ST,42.2824562,-71.0858369,"(42.28245619811156, -71.08583689725477)"
222019539,801,,ASSAULT - SIMPLE,B2, ,0,20-03-2022 19:02,2022,3,Sunday,19,,NORMANDY STREET,0,0,"(0, 0)"
222019538,613,,LARCENY SHOPLIFTING,B2, ,0,20-03-2022 18:38,2022,3,Sunday,18,,MELNEA CASS BLVD,42.3333017,-71.08181675,"(42.33330170452234, -71.0818167495313)"
